"dataset","country","model","obs","samples","test_size","strategy","true","pred","pred_median","std","skewness","kurtosis","mse","mse_median","smape","smape_median","r2","r2_median"
"clima","canada","llama-zeroshot","",60,3,"ro",2.521,0.706653588513533,0.643831670284271,0.739248247575294,0.593169408873353,0.506857019470094,1.33361454568448,1.41141177864464,74.5446740297216,76.0956210592091,-2.61838515109611,-2.82946589661612
"clima","canada","llama-zeroshot","",60,4,"ro",1.284,1.55731019079685,1.67664188146591,1.45970313318795,-1.04946122525178,2.82526911484704,1.01888552436171,1.09710074575375,60.7180858293291,63.702742058068,-2.35026706909477,-2.6074518796218
"clima","canada","llama-zeroshot","",60,5,"ro",2.368,0.982679785788059,1.02059346437454,0.925477159459792,0.539814314376624,1.50245343359257,1.19893083867021,1.24078147105224,65.1122496843509,66.867395020313,-2.47908020311285,-2.60052316038098
"clima","canada","llama-zeroshot","",60,1,"sa",1.329,0.569265022625526,0.544383764266968,0.590568622074832,-0.0129204488180541,-0.290835418439706,0.577197235846193,0.615622637375873,80.0451958308404,83.7646029285455,-Inf,-Inf
"clima","canada","llama-zeroshot","",60,2,"sa",1.155,0.673940500120322,0.612798452377319,0.707495205936055,0.297861928780105,1.27377910232249,0.404307739135339,0.454802577810152,66.3252304968535,72.5533062325784,-52.4162688777038,-59.0875383551528
"clima","canada","llama-zeroshot","",60,3,"sa",2.521,0.511300943295161,0.402915954589844,0.752757445249139,1.13312610325935,2.02843925721914,1.61583525893033,1.79862839301379,88.4010684052615,96.6621888309746,-3.38411108100971,-3.88006845057365
"clima","canada","llama-zeroshot","",60,4,"sa",1.284,0.545363221069177,0.400242775678635,0.799237198778277,1.38698558492055,3.58898325241332,1.34827251699508,1.54422800264539,86.4891589363666,98.7326818510203,-3.43334693235913,-4.07768154590072
"clima","canada","llama-zeroshot","",60,5,"sa",2.368,0.344197341303031,0.319692403078079,0.840509624164934,-0.873195555054567,5.54419821120356,1.89777345386584,2.07449520443792,99.0387520082986,109.470401708591,-4.50699493280271,-5.01980945391111
"clima","canada","llama-zeroshot","",90,1,"ro",1.329,0.478195458485021,0.499315276741982,0.552801179141806,0.105636500999115,-0.519590502616446,0.723868367862514,0.688376740007735,94.1574457284452,90.7594804695281,-Inf,-Inf
"clima","canada","llama-zeroshot","",90,2,"ro",1.155,1.15015545255608,1.03057080507278,0.874809275609768,1.17239154094527,4.10726876799521,0.361945918751225,0.351929682278985,47.2888842847267,51.0729529478187,-46.8195162836868,-45.4961926646829
