"dataset","country","model","obs","samples","test_size","strategy","true","pred","pred_median","std","skewness","kurtosis","mse","mse_median","smape","smape_median","r2","r2_median"
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-base",1000,2,"ro",20576.6258,20914.7500664062,20870.708984375,176.87019013781,0.115061046420451,-0.397329607171282,57274.5690818639,43395.8019618547,0.850609659373925,0.751525762866765,-2.21077823441124,-1.43274281478731
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-base",1000,3,"ro",20952.022,20598.6348105469,20587.625,193.447411712522,0.195703746216692,-0.490545914988569,79810.5479444358,73192.25917757,1.13407126637371,1.08583517654658,-2.20668797681581,-1.94077341336013
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-base",1000,4,"ro",21238.2352,20963.1489707031,20928.087890625,204.122880954457,0.00815487942101377,-0.62810457010069,78776.0193455199,78942.0327613154,1.176474310793,1.18214298694458,-0.401605332170379,-0.404559090061726
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-base",1000,5,"ro",21377.897,21235.0458027344,21270.435546875,242.431488063706,-0.0242275044779577,-0.547213005271562,67102.1083884605,65463.2189905996,1.07527128822118,1.04650281124309,0.172598189303583,0.192806497028746
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-base",1000,1,"sa",20843.7454,20832.4541113281,20861.2578125,239.719715348219,0.0626453129438847,-0.546806602478663,127.493199871572,306.684591570164,0.0541857885520683,0.083982309799949,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-base",1000,2,"sa",20576.6258,20867.5429472656,20861.2578125,376.396195680175,0.161336639163252,0.130334983163832,42380.13988652,40661.0335656847,0.729042423146287,0.728879547081609,-1.37580540369408,-1.27943332711525
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-base",1000,3,"sa",20952.022,20909.7019609375,20948.54296875,481.634685402546,0.363712721169589,0.712472757742888,28850.4218264306,27111.3902632693,0.553424836050554,0.491455074888578,-0.159173858338725,-0.089301745585221
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-base",1000,4,"sa",21238.2352,20946.8856660156,20948.54296875,567.953431971372,0.401339321197648,0.754943911901124,42858.9541080512,41313.9399091027,0.760391252650075,0.711936121562398,0.237441303734695,0.264930635608993
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-base",1000,5,"sa",21377.897,20986.2514453125,20948.54296875,650.162571894317,0.433373038434699,0.868128987043823,64964.4113877369,69920.1287574075,0.978102618161154,0.975303816933215,0.19895703869889,0.137850620086412
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",30,1,"ro",20843.7454,20907.810546875,20861.2578125,272.894068297913,-0.148448351819038,-0.885767682349232,4104.34304411535,306.684591570164,0.30688747004551,0.083982309799949,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",30,2,"ro",20576.6258,20962.0923828125,20959.14453125,179.117797244949,0.221057723049002,-0.427327898256779,76344.4147546306,73313.6321743393,1.08141310835791,0.962929248016801,-3.27982242629655,-3.10991855974589
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",30,3,"ro",20952.022,20751.7292317708,20766.6484375,257.594257690956,-0.518590900458695,-0.800408409447499,64268.6741713879,60330.2073408735,1.04112552866363,0.938180812682692,-1.58223493083599,-1.42399226043995
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",30,4,"ro",21238.2352,21045.8646484375,21063.984375,249.704150175881,-0.0829165763964702,-1.372082139807,57453.1129056561,52838.4930089502,1.00831801049392,0.909595044679552,-0.0222221187028544,0.0598825104329971
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",30,5,"ro",21377.897,21261.2669270833,21270.435546875,245.952312457864,-0.218176831444761,-1.01383159801397,48683.0051062344,44580.3871887075,0.916065627729656,0.828464457431068,0.399714740081576,0.450302025266509
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",30,1,"sa",20843.7454,20832.1630859375,20773.97265625,207.991609481127,0.457680414995072,-0.488165317898248,134.14999904238,4868.23577040313,0.0555827790360369,0.335303072867646,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",30,2,"sa",20576.6258,20872.8965494792,20861.2578125,296.871397171223,0.586072064316711,0.405546819197139,43955.2534979942,42941.8091551012,0.742566211242563,0.854539928615458,-1.46410533473708,-1.40729224840382
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",30,3,"sa",20952.022,20922.3581380208,20904.900390625,446.337787865568,0.562981141014273,0.163290198402211,29596.8172345025,29368.0214600975,0.542270888832592,0.644745163559282,-0.189163092126231,-0.179970364124395
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",30,4,"sa",21238.2352,21003.8249348958,20904.900390625,594.428016192081,0.858019618583401,0.863187267637576,35934.6560224281,49804.0398803399,0.684163906412701,0.879038236868873,0.36064038384788,0.113872363190429
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",30,5,"sa",21377.897,21015.4629557292,21035.8291015625,670.916913297438,0.427980172203653,1.08759681903212,55019.4121072451,63245.3213325616,0.889303589355049,1.02583171877895,0.321583743129962,0.220154259748458
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",60,1,"ro",20843.7454,20859.803515625,20861.2578125,243.452612079229,0.155122715877698,-0.596419013482413,257.863077425899,306.684591570164,0.0770107870555087,0.083982309799949,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",60,2,"ro",20576.6258,20967.9878580729,20959.14453125,171.312002783898,0.232759563368866,-0.514371523528472,76711.0617882467,73313.6321743393,0.980533790503509,0.962929248016801,-3.30037644065436,-3.10991855974589
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",60,3,"ro",20952.022,20644.3154296875,20587.625,213.589229643226,0.142887553282204,-0.327317775317864,82701.8189966585,93137.4793192264,1.146852116699,1.22677083331327,-2.32285563083734,-2.74214740803213
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",60,4,"ro",21238.2352,21027.7450846354,21018.685546875,239.815275567258,0.292869493335351,-0.761200186587061,73102.8864140429,81903.6220362467,1.10914563362476,1.17985764659294,-0.300667338185261,-0.457252528419352
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",60,5,"ro",21377.897,21337.66953125,21316.27734375,218.053076327374,-0.111350245933339,-0.0415793742269153,58805.9589796407,66282.294036271,0.924986585530809,1.00161732505354,0.27489376849653,0.182706901171617
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",60,1,"sa",20843.7454,20819.0703125,20861.2578125,238.089339241231,0.169417603750206,-0.66818926072002,608.859943132646,306.684591570164,0.118451367618903,0.083982309799949,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",60,2,"sa",20576.6258,20766.6991210937,20773.97265625,388.127353284771,-0.0138969928406434,-0.508069218858725,18368.3636673696,19626.2331316638,0.518969358166832,0.51924387582201,-0.0297195284113583,-0.100234941489608
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",60,3,"sa",20952.022,20851.0752929688,20817.615234375,520.76896603125,0.0218311668253198,-0.213692981983914,15642.3216650641,19105.8816363672,0.506967176010177,0.560683265288948,0.371511083374996,0.232349576493842
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",60,4,"sa",21238.2352,20944.1799479167,20904.900390625,596.871188461475,0.235330314282741,0.195016607005102,33348.8640682462,42107.4350125422,0.728777321307695,0.815991813166123,0.40664752943578,0.250812545138418
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",60,5,"sa",21377.897,20980.5488606771,20992.1865234375,648.615837005357,0.418901501542691,0.0974793983827729,58256.2000192737,63440.462356048,0.958246331173323,1.01692818380444,0.281672565320931,0.217748075501025
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",90,1,"ro",20843.7454,20881.6248263889,20861.2578125,233.351021044474,0.052677645528959,-0.43934224380552,1434.85094355122,306.684591570164,0.181565441760572,0.083982309799949,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",90,2,"ro",20576.6258,20939.4922526042,20959.14453125,175.262099366819,-0.0884675845548569,-0.525741566343081,66553.4566845409,73313.6321743393,0.964820250459483,0.962929248016801,-2.73094714762717,-3.10991855974589
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",90,3,"ro",20952.022,20655.2558376736,20587.625,230.198437615362,0.299822148902271,-0.362433053069736,73725.689490338,93137.4793192264,1.11871711049072,1.22677083331327,-1.96220597602857,-2.74214740803213
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",90,4,"ro",21238.2352,21015.6654513889,21018.685546875,249.113770212073,0.204316652129442,-0.861212934086365,67678.5903669566,81903.6220362467,1.10240966976352,1.17985764659294,-0.204156720791401,-0.457252528419352
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",90,5,"ro",21377.897,21294.8841145833,21362.119140625,261.060847359467,-0.070745219801276,-0.918915493836793,55521.1001226055,65572.6857982888,0.959741164650871,0.958652475174722,0.315397684565142,0.191456717758491
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",90,1,"sa",20843.7454,20878.7153862847,20861.2578125,229.336163970239,0.178043066045431,-0.541228997086882,1222.8999407537,306.684591570164,0.167631465765406,0.083982309799949,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",90,2,"sa",20576.6258,20901.9917534722,20861.2578125,408.610238139931,0.167911218185089,-0.16806210489254,53542.9518098206,40661.0335656847,0.868234242136959,0.728879547081609,-2.00158599240407,-1.27943332711525
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",90,3,"sa",20952.022,20990.2470920139,20992.1865234375,553.47162206696,0.083854797188589,0.429242933857012,36182.3537597038,27645.0853581103,0.639581092314013,0.549757710263817,-0.453761711483494,-0.110744946866129
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",90,4,"sa",21238.2352,21067.8343315972,21035.830078125,708.199497831714,0.396992782702591,0.620020608412396,34395.8793078829,30975.772358891,0.681076388354095,0.651714612981403,0.388018736626362,0.448870251797172
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",90,5,"sa",21377.897,21090.1406467014,20992.1865234375,834.50830523938,0.527654090044233,0.566736949724288,44077.4472190496,54535.1322331271,0.815894451750274,0.885506423656668,0.456503521040048,0.327555150800335
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",200,1,"ro",20843.7454,20862.1311816406,20861.2578125,242.813610568866,0.00367033841807204,-0.613254194393079,338.036966536687,306.684591570164,0.0881687817045768,0.083982309799949,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",200,2,"ro",20576.6258,20967.5458007812,20959.14453125,169.980778219663,0.16990131948182,-0.571442915431403,76578.2419886734,73313.6321743393,0.985058745902121,0.962929248016801,-3.29293064178752,-3.10991855974589
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",200,3,"ro",20952.022,20644.4646777344,20587.625,230.042931034194,-0.0506876465539668,-0.481671351530207,82582.6634855166,93137.4793192264,1.14962778440071,1.22677083331327,-2.31806811145813,-2.74214740803213
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",200,4,"ro",21238.2352,21047.6766699219,21018.685546875,224.461146374628,0.0633791134783872,-0.575989994300523,71015.1359605213,81903.6220362467,1.08754237170427,1.17985764659294,-0.263521488570007,-0.457252528419352
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",200,5,"ro",21377.897,21284.1878320312,21270.435546875,226.402795524572,-0.0839279494583422,-0.504704050483755,58568.3904006962,67832.4904105447,0.957895677525078,1.04467453896178,0.277823105250681,0.163592221799938
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",200,1,"sa",20843.7454,20850.3476074219,20861.2578125,207.246706639826,0.109857166735201,-0.182877110288519,43.5891428414545,306.684591570164,0.0316697495767529,0.083982309799949,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",200,2,"sa",20576.6258,20899.6640917969,20861.2578125,385.382011739402,-0.00543991270180318,-0.281113048796922,52198.6635549421,40661.0335656847,0.794685376218507,0.728879547081609,-1.92622599339003,-1.27943332711525
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",200,3,"sa",20952.022,20983.8947949219,20948.54296875,509.49166216292,0.161302642016419,-0.253811099086941,35137.7340553386,27111.3902632693,0.58045929914107,0.491455074888578,-0.411790198536801,-0.089301745585221
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",200,4,"sa",21238.2352,21071.1802832031,21035.830078125,645.704558947832,0.255886656068249,-0.217785069465997,33330.1368480067,30575.5010377603,0.632764971530002,0.607987636449974,0.406980729462419,0.455991992939626
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",200,5,"sa",21377.897,21130.534609375,21123.115234375,741.354695111591,0.372058097899329,-0.249238467379944,38901.7399375483,37443.1504492068,0.738977460456222,0.72617900098212,0.520322522844844,0.538307644515388
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",500,1,"ro",20843.7454,20835.7709335938,20861.2578125,232.397702294401,0.0935870819671441,-0.526011139035958,63.5921144643958,306.684591570164,0.0382656379331431,0.083982309799949,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",500,2,"ro",20576.6258,20956.8451679687,20959.14453125,172.594606830443,0.121946815659742,-0.507541407466743,72315.1799465093,73313.6321743393,0.934585727446046,0.962929248016801,-3.05394592245491,-3.10991855974589
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",500,3,"ro",20952.022,20655.1165664063,20677.13671875,226.417873977982,-0.0441615769582832,-0.474705585274191,77594.3987968372,74063.0607321902,1.09878550630535,1.08216555743466,-2.11764587637337,-1.97576113048916
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",500,4,"ro",21238.2352,21020.3161289062,21018.685546875,230.171582005864,0.122576335793408,-0.59383365822853,70067.9794842188,67597.8080959696,1.08192933513223,1.07140368968399,-0.246669411267617,-0.202719419659648
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",500,5,"ro",21377.897,21323.6114492188,21316.27734375,240.08518443095,0.0860380097164978,-0.708058867642785,56643.7677920997,54837.6428840493,0.916394646673216,0.91485415952638,0.301554643193441,0.323825046540735
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",500,1,"sa",20843.7454,20863.1786289063,20861.2578125,229.135601615932,-0.0232114975851561,-0.461887424014847,377.650385722762,306.684591570164,0.0931894612644295,0.083982309799949,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",500,2,"sa",20576.6258,20919.3906015625,20948.54296875,383.71014087222,0.0676189495528655,0.107210015905373,58932.6797879508,69314.5325012925,0.872613301295763,0.937633917536708,-2.30373093315156,-2.88573141363035
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",500,3,"sa",20952.022,20976.300828125,20948.54296875,489.732271007541,0.316552079633352,0.427550879218114,39484.9403570083,46213.7228870078,0.620345904338976,0.630624655191977,-0.586455509568208,-0.856809574203622
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",500,4,"sa",21238.2352,21023.7842773438,20992.1865234375,578.188601551401,0.396902375869324,0.652742676605496,41111.0048247852,49795.2799747952,0.718975324120511,0.764285350806192,0.268541314323493,0.114028221920317
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",500,5,"sa",21377.897,21062.3645390625,21035.830078125,669.094682951409,0.385760752395323,0.887316847363974,52800.9506408834,63238.1797880437,0.872570001484573,0.934028481513811,0.348938457882018,0.220242318484721
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",1000,1,"ro",20843.7454,20853.8389882813,20861.2578125,236.431132806056,-0.0683946214968657,-0.379812953887432,101.880524391425,306.684591570164,0.0484132998557518,0.083982309799949,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",1000,2,"ro",20576.6258,20958.3485976563,20959.14453125,175.468753530805,0.0946304208147876,-0.575977753326969,72907.0873874529,73313.6321743393,0.943246093654582,0.962929248016801,-3.08712790109977,-3.10991855974589
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",1000,3,"ro",20952.022,20646.7919648437,20677.13671875,230.110622255335,-0.0402509671059002,-0.510959124130671,79659.8497121308,74063.0607321902,1.11799537277809,1.08216555743466,-2.20063311035886,-1.97576113048916
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",1000,4,"ro",21238.2352,21021.3126875,21018.685546875,231.772857894055,0.0576996196333319,-0.59573803526785,71508.731391426,67597.8080959696,1.0951515618114,1.07140368968399,-0.272303678805548,-0.202719419659648
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",1000,5,"ro",21377.897,21299.1321582031,21270.435546875,231.277171744865,-0.00143204751614863,-0.550340697467305,58447.7651737982,56387.839258323,0.949945358906125,0.957911373434615,0.27931047328647,0.304710367169056
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",1000,1,"sa",20843.7454,20833.8506484375,20861.2578125,233.797691141131,0.0908899648676774,-0.43535354493733,97.9061084836053,306.684591570164,0.0474823526337787,0.083982309799949,-Inf,-Inf
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",1000,2,"sa",20576.6258,20880.4612070313,20861.2578125,372.350333071006,-0.0250290735791684,-0.142679106420676,46206.9303371642,40661.0335656847,0.756632532093327,0.728879547081609,-1.59033299741581,-1.27943332711525
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",1000,3,"sa",20952.022,20945.8381855469,20948.54296875,497.623840876313,0.0999947524024872,-0.000634139037722914,30817.366745173,27111.3902632693,0.514261195260182,0.491455074888578,-0.23820324460959,-0.089301745585221
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",1000,4,"sa",21238.2352,20993.2343222656,20948.54296875,614.464631382024,0.124035024714692,0.376477563057593,38119.3825815334,41313.9399091027,0.675764985332991,0.711936121562398,0.321769107791833,0.264930635608993
"ch4","brazil","chronos-zeroshot","amazon/chronos-t5-large",1000,5,"sa",21377.897,21029.02140625,21035.830078125,718.566141559022,0.233394414183338,0.557101866450372,54838.3420481096,56453.1077354898,0.869686211870984,0.892149098118776,0.323816425505966,0.303905574928005
"ch4","brazil","llama-finetune","",60,1,"ro",20843.7454,21407.709,21538.795,NA,NA,NA,318054.942124959,483093.946460158,2.66955828152509,3.27988645060077,-Inf,-Inf
"ch4","brazil","llama-finetune","",60,2,"ro",20576.6258,21702.217,21766.75,NA,NA,NA,792505.245821198,949744.778942897,3.99708284979405,4.45059348054054,-43.4273721257062,-52.2421267127643
"ch4","brazil","llama-finetune","",60,3,"ro",20952.022,21393.447,21367.541,NA,NA,NA,593288.840755799,690715.199082265,3.35968015698658,3.62163587223439,-22.8376034425315,-26.7520726438698
"ch4","brazil","llama-finetune","",60,4,"ro",21238.2352,25681.318,25682.309,NA,NA,NA,5380212.82248081,5455484.38427331,7.25454817194502,7.45197099641929,-94.7262761288459,-96.0655291559178
"ch4","brazil","llama-finetune","",60,5,"ro",21377.897,21623.783,21592.766,NA,NA,NA,4316262.24298385,4373621.24485085,6.03236076422251,6.16159139779449,-52.2216241941447,-52.9288887368586
"ch4","brazil","llama-finetune","",60,1,"sa",20843.7454,22301.838,22279.918,NA,NA,NA,2126034.03017476,2062591.73699076,6.75894256189383,6.66071704845002,-Inf,-Inf
"ch4","brazil","llama-finetune","",60,2,"sa",20576.6258,23647.455,23659.914,NA,NA,NA,5778013.0028737,5784628.930625,10.3232655768365,10.3003616346401,-322.911968001982,-323.282852971783
"ch4","brazil","llama-finetune","",60,3,"sa",20952.022,24470.744,24465.309,NA,NA,NA,7979143.50634379,7970814.46853967,12.0465799998837,12.0239508537706,-319.592004516672,-319.257354196973
"ch4","brazil","llama-finetune","",60,4,"sa",21238.2352,28310.494,28327.363,NA,NA,NA,18488568.7633022,18542044.092588,16.1716052174812,16.1692213289157,-327.953871725645,-328.905319987301
"ch4","brazil","llama-finetune","",60,5,"sa",21377.897,30028.836,29945.512,NA,NA,NA,29758604.126986,29514440.6317154,19.6686506663858,19.6127316402613,-365.938141435513,-362.927486138017
"ch4","brazil","llama-zeroshot","",30,1,"ro",20843.7454,20668.2448242187,20674.962890625,3789.61465165572,2.35769054252975,8.07360695442093,30800.4520995505,28487.5354709219,0.845541612595875,0.813043162101992,-Inf,-Inf
"ch4","brazil","llama-zeroshot","",30,2,"ro",20576.6258,21120.8962890625,21058.30859375,1902.41635598821,0.736140866372396,1.77923210342406,163515.408681941,130252.924632863,1.72805337896492,1.56344136671615,-8.16657643353762,-6.30190138631757
"ch4","brazil","llama-zeroshot","",30,3,"ro",20952.022,21523.786328125,20866.6298828125,3036.17418188623,2.46636651505836,7.73331054609223,217981.754760038,89265.8876478297,2.04943161857338,1.17842507500857,-7.75823422037987,-2.58659169787147
"ch4","brazil","llama-zeroshot","",30,4,"ro",21238.2352,20164.6599934896,20426.3486328125,3954.90519591335,-0.768666638127172,0.710139712526956,451627.2470785,231739.365230748,2.83357146063741,1.85813139083109,-7.03548037737519,-3.12317266954753
"ch4","brazil","llama-zeroshot","",30,5,"ro",21377.897,22037.9991861979,21377.9482421875,5630.81870478383,3.13336365152866,12.1726450662235,448448.776907453,185391.492709751,2.8750235261656,1.48655305201652,-4.52959271964738,-1.28596776524146
"ch4","brazil","llama-zeroshot","",30,1,"sa",20843.7454,21128.2044270833,21049.9296875,2603.8590741503,0.144232330602681,0.294200980084302,80916.938089196,42511.9604118827,1.35547206291464,0.98432179592437,-Inf,-Inf
"ch4","brazil","llama-zeroshot","",30,2,"sa",20576.6258,21877.7922851563,21195.59765625,3980.98880862167,0.722684695842918,-0.0451959574995198,886975.580091532,212819.059620726,3.74259133708495,1.97393947002761,-48.7233228056527,-10.9305097437122
"ch4","brazil","llama-zeroshot","",30,3,"sa",20952.022,22482.5563151042,20391.1328125,5860.01675351125,1.23262843997484,0.675691929705594,1372162.14996482,246744.933298621,4.84424039226386,2.22040471551408,-54.1317586692583,-8.91390275255051
"ch4","brazil","llama-zeroshot","",30,4,"sa",21238.2352,22133.1257486979,19730.6767578125,8590.29790114729,0.982025919924768,0.520850884973652,1229328.88601083,753241.814126665,4.66484096742008,3.50518452217394,-20.872569037367,-12.401892503136
"ch4","brazil","llama-zeroshot","",30,5,"sa",21377.897,21297.47890625,17541.265625,10268.0620369306,1.64336820827149,2.48516875852934,984756.522769138,3546541.51282821,3.80724935074857,6.74732739472183,-11.1425294912851,-42.7305911825671
"ch4","brazil","llama-zeroshot","",60,1,"ro",20843.7454,21042.3959147135,20540.287109375,2991.79586791856,0.627784422787131,2.24541047860608,39462.0269959556,92086.9341490468,0.94852621166974,1.46654771043037,-Inf,-Inf
"ch4","brazil","llama-zeroshot","",60,2,"ro",20576.6258,20873.8326171875,21092.88671875,2459.56861124909,0.0371295033946544,0.322710613563381,63896.9595893398,179306.13518882,1.19128006665155,1.97221543994742,-2.58202550247507,-9.05179515777382
"ch4","brazil","llama-zeroshot","",60,3,"ro",20952.022,21242.5419759115,20777.408203125,4381.67216546764,2.26024165271583,9.01643206896236,70731.9251940913,129700.749478914,1.25320314755845,1.59377216109764,-1.84192027167683,-4.21121386395682
"ch4","brazil","llama-zeroshot","",60,4,"ro",21238.2352,20703.3755045573,20400.0361328125,4188.38771760518,0.403630444699026,-0.0500091523778607,124567.667347835,272919.981167684,1.57752653205598,2.20185393604409,-1.21634335196554,-3.85586989592183
"ch4","brazil","llama-zeroshot","",60,5,"ro",21377.897,20371.2015950521,20828.849609375,3878.98030361121,-0.315684518170353,-0.329700561410297,302341.261546918,278626.592364572,2.22654064170444,2.28182402770608,-2.72801560576864,-2.43560213780502
"ch4","brazil","llama-zeroshot","",60,1,"sa",20843.7454,20516.4736653646,20448.9482421875,4021.82563793115,3.5405992368524,20.8647776148104,107106.788291273,155864.795816828,1.58254352627196,1.91218892733676,-Inf,-Inf
"ch4","brazil","llama-zeroshot","",60,2,"sa",20576.6258,20631.4545979818,20073.6796875,5134.93239273454,1.52819728061671,6.96862619461638,55056.4926896995,204409.793947846,0.924325274612954,2.19334497499518,-2.08643419278181,-10.4590913180009
"ch4","brazil","llama-zeroshot","",60,3,"sa",20952.022,21044.3581380208,19444.8828125,8347.90490258949,2.15216145110147,9.30547855697138,39546.3159213338,893429.372797952,0.762794781327773,3.94944890021712,-0.588921502964594,-34.8968745569804
"ch4","brazil","llama-zeroshot","",60,4,"sa",21238.2352,19132.7961588542,18803.91796875,7035.43633885666,-0.180566242003968,1.68120299797763,1137878.12593627,2151547.12518863,3.1797072495933,6.00177989669246,-19.2454511147245,-37.2809381349089
"ch4","brazil","llama-zeroshot","",60,5,"sa",21377.897,18476.0102376302,18138.0908203125,7459.46353009426,0.832047605375719,1.62533846483035,2594491.85707242,3820506.51653917,5.45629002980063,8.08091291246104,-30.9913533558656,-46.1087136526634
"ch4","brazil","llama-zeroshot","",90,1,"ro",20843.7454,20498.0040418837,20716.17578125,3757.44207345584,-1.68481912252586,9.51594313946027,119537.086712117,16274.0076280203,1.67260148776407,0.613906933045646,-Inf,-Inf
"ch4","brazil","llama-zeroshot","",90,2,"ro",20576.6258,20822.3886827257,21159.201171875,2772.82448377383,-0.551960851890624,3.05762608257246,89968.2406188799,177834.035771656,1.42994502695607,1.70281743794379,-4.04356599094594,-8.96927014111658
"ch4","brazil","llama-zeroshot","",90,3,"ro",20952.022,20403.5426432292,20861.51171875,3324.99540493459,-0.499245006561348,1.38411684586894,160255.362013835,121286.727518422,1.83746525461906,1.27951941785381,-5.4388599730928,-3.87314898716687
"ch4","brazil","llama-zeroshot","",90,4,"ro",21238.2352,20031.9100043403,20022.216796875,3886.40528351186,0.477357769724074,1.11897004997159,483996.640931242,460640.234823485,2.83959754932496,2.4332278837717,-7.61140583540237,-7.19584201772097
"ch4","brazil","llama-zeroshot","",90,5,"ro",21377.897,21861.6393012153,21422.9912109375,4538.4144117342,0.886065908324259,1.63705258421016,433998.635542004,368918.885430803,2.71917802914111,1.98872555480722,-4.35141541020462,-3.54895026604027
"ch4","brazil","llama-zeroshot","",90,1,"sa",20843.7454,21637.4935112847,20978.53515625,4267.92974865924,3.31087279911489,15.1237927181222,630036.064168066,18168.2783899345,3.73693485231134,0.644583482570785,-Inf,-Inf
"ch4","brazil","llama-zeroshot","",90,2,"sa",20576.6258,22452.4212999132,21408.5732421875,5525.06159574184,1.83520782886822,5.96796744334255,2074322.41083133,355152.412476128,6.22783772677518,2.30381728163484,-115.285279044686,-18.9096327420135
"ch4","brazil","llama-zeroshot","",90,3,"sa",20952.022,21929.4754014757,21154.068359375,6628.863644357,1.25180687836196,4.47174376855683,1701353.32457302,250375.852096316,5.67151132852833,1.85577863865814,-67.3582482608963,-9.05978852771733
"ch4","brazil","llama-zeroshot","",90,4,"sa",21238.2352,21866.2957465278,19595.3408203125,8228.45675800216,1.47622549551348,2.17167112051242,1374630.00595596,862557.37477443,4.98216543113288,3.40352942647321,-23.4578078724518,-14.3468660365292
"ch4","brazil","llama-zeroshot","",90,5,"sa",21377.897,21107.4205023872,18931.5791015625,10832.2796569271,1.37719869697707,5.8827172542123,1114335.51191695,1886940.15186268,4.2403864357909,5.15035982795524,-12.7403017941826,-22.2668948237615
"ch4","brazil","llama-zeroshot","",200,1,"ro",20843.7454,20692.5497949219,20925.671875,3467.37744643063,-1.45416430856367,8.41363377993042,22860.1109949408,6711.94730592566,0.728016807318007,0.392279712501688,-Inf,-Inf
