"dataset","country","model","obs","samples","test_size","strategy","true","pred","pred_median","std","skewness","kurtosis","mse","mse_median","smape","smape_median","r2","r2_median"
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",500,1,"ro",3889177.589255,4047205.9505,4046683.75,174478.343324309,0.05603989061724,-0.547224686093676,24972962957.7802,24808190672.6298,3.98237712311666,3.96947864917676,-Inf,-Inf
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",500,2,"ro",3887727.161914,3851755.1225,3858733.25,187571.746356988,-0.106557827174709,-0.64714912811766,13133475288.6913,12824418800.3533,2.45597468150903,2.35902526129061,-24970.6763249144,-24383.0436973542
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",500,3,"ro",4278503.93469,3874744.9185,3883777,153296.080053555,-0.0348006703923963,-0.274074494532138,63096097910.6996,60486063523.4899,4.93873264200649,4.79667557419229,-0.866235623663118,-0.789036885330832
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",500,4,"ro",4076923.618912,4379262.6435,4379631.5,193053.64925877,0.0492848729827354,-0.56226272640531,70174294880.2305,68272562960.8141,5.49172902879622,5.38728914425657,-1.69925733841553,-1.62610713650834
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",500,5,"ro",4394652.127879,3988583.1675,3988489.25,204390.470052177,-0.0109500550551345,-0.526146513712427,89117836020.8408,87611707042.0416,6.33091185522428,6.24782977956459,-1.13633693906598,-1.10023194464428
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",500,1,"sa",3889177.589255,4045436.4325,4046683.75,170768.507307232,-0.122359405571825,-0.60652490650368,24416826092.2655,24808190672.6298,3.9386627457006,3.96947864917676,-Inf,-Inf
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",500,2,"sa",3887727.161914,4046712.813,4053935.875,283188.944629118,-0.149605660128337,-0.0669752954523464,24846631671.7525,26216763489.1671,3.97307267770179,4.07760970089921,-47241.792195728,-49846.9281186169
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",500,3,"sa",4278503.93469,4043608.907,4046683.75,368039.495576204,-0.0391069725869216,0.311257236707565,34956312458.9968,35391375002.6799,4.53040896359561,4.57478251122662,-0.0339263083306494,-0.0467944451002462
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",500,4,"sa",4076923.618912,4028930.6225,4032179.5,443288.672890934,-0.0321475746476563,0.594517390753695,26793066270.3982,27044040296.3127,3.69384582593402,3.70697509359482,-0.0305964722903178,-0.0402501992334621
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",500,5,"sa",4394652.127879,4006332.9995,4032179.5,507039.498952082,-0.0353688371013045,1.40136196354685,51592802109.3239,47912513429.3518,4.80399853117624,4.68614431009712,-0.236785068594959,-0.148561015986545
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,1,"ro",3889177.589255,4050092.28675,4046683.75,166983.045672496,0.0688075222660955,-0.417094775657171,25893539869.9073,24808190672.6298,4.05363969251972,3.96947864917676,-Inf,-Inf
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,2,"ro",3887727.161914,3851030.6915,3858733.25,175839.506196454,-0.0472915264352534,-0.529051423915932,13620085405.3764,12824418800.3533,2.50101055113908,2.35902526129061,-25895.9051819523,-24383.0436973542
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,3,"ro",4278503.93469,3870590.182,3883777,150976.808797015,-0.0322645672903506,-0.405066555662287,64544600148.1303,60486063523.4899,5.00442910268035,4.79667557419229,-0.909078946245046,-0.789036885330832
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,4,"ro",4076923.618912,4374191.501,4364264,191596.839689437,0.0161898309379985,-0.584729354645107,70500498541.369,66005671293.5667,5.51207128119528,5.29952062737981,-1.71180477658572,-1.53891104884328
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,5,"ro",4394652.127879,3992712.43325,3988489.25,210396.23569337,-0.0900594933555756,-0.62921899080823,88711502456.786,85798193708.2437,6.32653898090114,6.17761496606317,-1.12659629183719,-1.05675831806772
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,1,"sa",3889177.589255,4046698.3025,4046683.75,167237.101640489,0.0223539655103403,-0.49891044647539,24812775101.2136,24808190672.6298,3.96983812230876,3.96947864917676,-Inf,-Inf
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,2,"sa",3887727.161914,4054864.19975,4046683.75,286392.448605955,-0.0881518204311721,0.24755283704401,26373782258.9031,25037693784.2861,4.08923275709385,3.98812167837242,-50145.4798582438,-47605.0731344946
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,3,"sa",4278503.93469,4062246.85675,4061188,366617.968721585,-0.0834929306314583,0.747477352059835,33171562758.9844,32433867679.5868,4.45467324966403,4.39594972215073,0.0188624310649196,0.0406817334015144
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,4,"sa",4076923.618912,4058736.8415,4046683.75,436610.618183057,-0.0274594124837645,1.15714026904925,24961361787.3967,24554013177.6438,3.45277691630551,3.48308569430065,0.0398601211957852,0.0555288033826971
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-base",1000,5,"sa",4394652.127879,4046263.188125,4046683.75,502810.441002811,0.00468251137471053,1.3468094471907,44244060098.5007,43859608942.8636,4.41317490343757,4.43534680368495,-0.0606206809215852,-0.0514045998122763
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-large",30,1,"ro",3889177.589255,4038948.18333333,4082944.375,189216.971779753,-0.146541951776701,-0.790650026028066,22431230850.5768,37545567257.9487,3.77820933659171,4.86110941638379,-Inf,-Inf
"gdp","germany","chronos-zeroshot","amazon/chronos-t5-large",30,2,"ro",3887727.161914,3775447.81666667,3792203.5,157972.906192024,0.304865753519785,-0.328349552066249,17518941109.8733,23335168621.7044,3.35428516542877,3.67436361896393,-33309.0963252041,-44367.9324416866
